sensor_11,sensor_14,sensor_2,sensor_12_norm,sensor_12,sensor_11_norm,setting2,sensor_15,cycle,sensor_15_norm,setting3,sensor_13,sensor_13_norm,id,sensor_7_norm,sensor_17,sensor_21,sensor_4_norm,sensor_17_norm,sensor_4,sensor_9,sensor_3_norm,sensor_2_norm,setting1,sensor_9_norm,sensor_14_norm,sensor_3,sensor_8,sensor_20,sensor_7
42.25,8075.88,549.3,-0.7640045792873957,130.77,0.6565831676736447,0.84,9.3789,188,0.460627545512378,100.0,2387.82,-0.8330175493343311,85,-0.7711877838290951,331,6.3402,0.5170526685352334,-0.6013037551012189,1133.21,8307.08,-0.641580912424593,-0.9003125066717814,42.0013,-1.4060202024113877,-0.3923376658796867,1353.8,2211.66,10.47,138.67
42.05,8058.8,556.17,1.2681434854094282,182.37,-0.1468675825993504,0.8415,9.3484,189,-0.2477879625233972,100.0,2387.91,-0.549451546680922,85,1.2947989831179014,334,8.8251,0.3341167151538747,0.8404167374700015,1131.79,8341.87,0.7875699070825496,1.40453496505281,34.998,0.1538414959929403,-1.3344903602151348,1365.48,2222.8,14.88,194.47
44.54,8054.92,608.07,0.988368815884867,314.56,1.0148313494515124,0.7009,9.2397,190,-0.9830391674772808,100.0,2388.09,0.9921970547606576,85,0.994207867457132,366,14.5814,1.0339608204208386,1.012615606783349,1257.59,8715.93,0.9854381751503072,1.0067751594673748,19.9985,0.9528799368658304,0.8655138115314888,1484.93,2323.97,24.35,334.63
45.72,8114.73,605.3,-0.2540996209354041,371.31,0.9194088328692296,0.25,8.636,191,-0.7496606088842369,100.0,2388.22,0.5946018105305564,85,0.4692701206790932,370,17.1471,0.1190510207690537,0.2016294154064415,1312.26,8769.99,-0.1212506010589149,0.8147933577141735,10.0005,-0.8463564796373481,-1.2731893606918945,1501.31,2319.03,28.34,394.64
42.32,8073.35,549.98,-0.7541589006793684,131.02,0.93779093026919,0.8403,9.3886,192,0.6859269038057344,100.0,2387.73,-1.1165835519891731,85,-0.7919217012034726,333,6.4443,1.013040992843809,0.3598432399462613,1137.06,8314.24,-1.312107153083765,-0.6721762212608836,42.0045,-1.0849908905236472,-0.5318954127572308,1348.32,2211.67,10.56,138.11
36.87,7867.13,537.11,-1.0001331239293954,165.12,-0.987800029271386,0.62,10.9104,193,1.0020016568996168,60.0,2028.14,-1.008406461002058,85,-1.0134003337361652,309,8.6394,-1.0003075054367512,-0.9494374753368576,1050.78,8002.46,-1.0532873905975777,-1.0004415168029115,24.9982,-1.0429347234797777,-1.115736388467313,1257.43,1915.16,14.25,174.95
47.53,8123.81,642.87,-0.3465705925155033,521.15,-0.0446608063051042,0.0,8.4651,194,0.6187313046916131,100.0,2388.14,0.573626732925304,85,-0.4386214835819919,393,23.1395,0.3378244470697004,-0.1304966518297589,1411.88,9038.31,0.7354041012686906,0.3857175103304548,0.0006,-1.2764440518191875,-1.079250239373821,1594.85,2388.18,38.81,552.98
36.9,7868.33,536.84,-1.0123749720599438,164.2,-0.979967051258128,0.62,10.9045,195,0.9949915767752252,60.0,2028.02,-1.009073421474045,85,-1.0066110775447548,306,8.4914,-1.042308983853713,-1.052703427027395,1046.51,8005.41,-0.998801889763525,-1.0080788970536578,25.0065,-1.034682584990396,-1.103075968636661,1263.51,1915.2,14.36,175.49
47.49,8127.7,642.76,-0.8774038648270851,520.76,-0.1962117558593216,0.0,8.4573,196,0.4075604682448889,100.0,2388.14,0.573626732925304,85,-0.0238777276992891,393,23.1401,0.0323445268635601,-0.1304966518297589,1409.15,9047.76,0.7370645820360116,0.1639007996810375,0.0018,-0.7845790151083231,-0.8440862396178143,1594.86,2388.17,38.75,553.34
45.6,8122.96,605.38,-0.665683652401526,371.09,0.4439710025632223,0.2505,8.6717,197,0.1852723678149485,100.0,2388.23,0.6970469320066864,85,-1.020049979917437,369,17.073,0.2290127548073786,-0.4698604024177201,1313.19,8764.65,-0.2041500227140571,0.9833919391914476,10.0067,-1.1389510594806245,-0.7594818750443948,1500.83,2319.02,28.55,393.64
36.82,7868.56,536.08,-1.0098467642938525,164.39,-1.0008549926268149,0.62,10.9049,198,0.9954668364446744,60.0,2028.14,-1.008406461002058,85,-1.0078683472098309,307,8.4968,-0.96027330938124,-1.0182814431305491,1054.85,8007.07,-0.9142955948843924,-1.029576708129833,24.9999,-1.0300390087556932,-1.1006493881691135,1272.94,1915.19,14.32,175.39
42.21,8074.33,549.43,-0.7667613692976442,130.7,0.4958930176190513,0.84,9.3775,199,0.4281101123566307,100.0,2387.79,-0.927539550219756,85,-0.7722985294027226,331,6.304,-0.7390216592592417,-0.6013037551012189,1123.46,8321.66,0.4253878500841616,-0.8566982168138213,42.0062,-0.7523040896567333,-0.4778374712789913,1362.52,2211.68,10.5,138.64
42.28,8074.0,549.39,-0.7793638379159188,130.38,0.7771007802145968,0.84,9.401,200,0.973938454613711,100.0,2387.75,-1.0535688847327007,85,-0.7667448015345854,330,6.3389,-0.1038989478718733,-1.0818772526249592,1128.39,8308.27,-0.6868536695493777,-0.8701179983085665,42.0061,-1.3526647720836524,-0.496040655654321,1353.43,2211.67,10.64,138.79
42.09,8058.51,555.43,1.2972866940891894,183.11,0.0138225674552713,0.84,9.3755,201,0.3816566364198843,100.0,2387.94,-0.4549295457954971,85,1.3096089240996005,334,8.7867,1.4227144659090922,0.8404167374700015,1140.24,8349.71,0.5000267199385738,1.1562690073997943,35.0072,0.5053596252107332,-1.350487097999517,1363.13,2222.9,14.82,194.87
44.5,8056.35,607.76,0.9950219942166868,315.06,1.0043873787671689,0.7,9.2497,202,-0.9711576757410192,100.0,2388.1,0.9922526347999884,85,0.9962194989212538,365,14.5504,1.003172851464144,0.9781936228865032,1254.46,8720.57,0.9711894997677162,0.9980063154757752,20.0003,0.9658595716423484,0.8806008118296882,1483.34,2323.98,24.38,334.79
42.15,8054.94,555.33,1.289410151202767,182.91,0.2548577925371471,0.84,9.3829,203,0.5535344973859122,100.0,2387.89,-0.6124662139373943,85,1.2729543201698954,332,8.874,0.803051130863825,-0.1207302575774788,1135.43,8340.33,0.638292167373753,1.1227195536629313,35.0031,0.0847932920393914,-1.5474124562417972,1364.26,2222.8,14.82,193.88
47.86,8127.68,643.25,-0.4962927975264861,521.04,1.2056345275172091,0.0,8.4391,204,-0.0851714834641662,100.0,2388.15,0.7150337826566551,85,0.1834941502419966,392,23.2575,0.0871742561313295,-0.7878010145840706,1409.64,9041.98,1.206980639188288,1.1519934198465196,0.0018,-1.0854234502605875,-0.8452953090252717,1597.69,2388.18,38.67,553.52
42.24,8060.65,555.65,1.3012249655324,183.21,0.6164106301600035,0.8412,9.3334,205,-0.5961890320492018,100.0,2387.89,-0.6124662139373943,85,1.2685113378753856,335,8.8071,0.5428182957720489,1.3209902349937417,1133.41,8341.09,1.3394081087929233,1.2300778056209694,34.9989,0.118869029055419,-1.232442205383749,1369.99,2222.76,14.62,193.76
42.17,8077.04,549.8,-0.7770008750499922,130.44,0.335202867564458,0.84,9.418,206,1.368793000076262,100.0,2387.77,-0.9905542174762284,85,-0.8263548139859228,331,6.2865,-0.5612388313252696,-0.6013037551012189,1124.84,8313.28,-0.7969765922853838,-0.7325652379873134,42.0046,-1.1280339267543675,-0.3283507147421582,1352.53,2211.78,10.68,137.18
45.64,8124.63,605.34,-1.3953098900004444,370.7,0.6024502793318914,0.25,8.6852,207,0.5388184514407015,100.0,2388.23,0.6970469320066864,85,-0.4094287386728223,368,17.1133,1.1796496813321824,-1.141350220241882,1321.23,8765.73,-0.2991389433605628,0.8990926484529304,10.0009,-1.0797746276022144,-0.65524232449381,1500.28,2318.97,28.35,394.05
41.99,8062.74,556.19,1.2831089168936296,182.75,-0.3879028076812262,0.8414,9.3313,208,-0.6449651817827815,100.0,2387.87,-0.6754808811938667,85,1.288875006725222,335,8.8571,1.2668324211263886,1.3209902349937417,1139.03,8345.21,1.494803788653714,1.4112448558002209,34.9996,0.3035953928790488,-1.1171553710066275,1371.26,2222.78,14.94,194.31
36.73,7870.57,537.19,-1.0113104635268524,164.28,-1.0243539266665889,0.62,10.9079,209,0.9990312839655524,60.0,2028.04,-1.0089622613953808,85,-1.0162920539658398,309,8.5229,-0.9904710936295,-0.9494374753368576,1051.78,8009.63,-0.9099941079764406,-0.9981785893212078,25.0008,-1.022877830947957,-1.079443184952775,1273.42,1915.18,14.22,174.72
45.58,8128.69,604.62,0.3258596961304272,371.62,0.3647313641788737,0.25,8.667,210,0.0621859535156247,100.0,2388.23,0.6970469320066864,85,-1.57109841713816,369,17.1075,0.7421675136528498,-0.4698604024177201,1317.53,8772.66,1.0946075832164517,-0.6182945848418173,10.0039,-0.70005918971571,-0.4018216207600959,1508.35,2318.99,28.3,393.27
42.3,8077.21,549.91,-0.763610752143075,130.78,0.8574458552418792,0.84,9.3693,211,0.237650861015896,100.0,2387.77,-0.9905542174762284,85,-0.7778522572708588,331,6.4151,0.0648659105292234,-0.6013037551012189,1129.7,8318.85,0.325053631591374,-0.6956608388767259,41.9997,-0.8782946436238289,-0.3189733167306187,1361.7,2211.71,10.64,138.49
45.66,8119.24,604.77,-0.5347250969349554,371.16,0.6816899177162119,0.251,8.7002,212,0.9316474332470938,100.0,2388.21,0.4921566890590849,85,-0.2307103266012319,370,17.1531,0.6239290899557345,0.2016294154064415,1316.53,8781.21,0.2915194359323156,-0.3021722445721381,10.0067,-0.2315791040116407,-0.991680155312769,1503.7,2318.99,28.3,394.17
47.71,8128.71,642.81,-0.4282372497941368,521.09,0.6373184666888875,0.0,8.494,213,1.4011463269109317,100.0,2388.13,0.4322196832003834,85,-0.311894224840044,395,23.2484,0.985710431682715,1.1841120736788644,1417.67,9055.41,-0.4020252243471661,0.2647265772488503,0.0018,-0.3864025568186252,-0.7830282345397541,1588.0,2388.17,38.7,553.09
42.13,8063.18,555.86,1.2941360769346202,183.03,0.1745127175098647,0.84,9.3564,214,-0.0619740587762876,100.0,2387.91,-0.549451546680922,85,1.296650225740614,335,8.8875,0.7244659677915388,1.3209902349937417,1134.82,8347.95,1.6342928241193198,1.3005316584684583,35.0069,0.4264473921210795,-1.0928844585061546,1372.4,2222.76,14.74,194.52
44.54,8054.3,607.81,0.9908970236509584,314.75,1.0148313494515124,0.7009,9.2422,215,-0.9800687945432144,100.0,2388.1,0.9922526347999884,85,0.9900588775623816,366,14.7219,0.9534006077194542,1.012615606783349,1249.4,8721.9,1.0454797632404649,0.999420645151838,20.0039,0.9695800273002732,0.8589725946189852,1491.63,2323.97,24.39,334.3
37.01,7866.09,536.76,-1.0021290774289413,164.97,-0.951246131876183,0.62,10.9062,216,0.9970114303703888,60.0,2028.08,-1.008739941238052,85,-1.0144061494682255,308,8.5774,-1.0294232843862146,-0.9838594592337034,1047.82,8007.17,-1.000235718732843,-1.0103418245353617,25.0013,-1.0297592752475777,-1.1267087523205463,1263.35,1915.12,14.13,174.87
47.91,8124.34,643.0,-0.5371261261658028,521.01,1.3950732144599745,0.0014,8.4875,217,1.2251706298720109,100.0,2388.17,0.9978478821129266,85,-0.5077454428958411,394,23.194,0.8413627770798185,0.5268077109245528,1416.38,9048.15,1.145542850797338,0.6478645320069973,0.0014,-0.764279823117113,-1.0472099000754551,1597.32,2388.13,38.77,552.92
44.64,8051.19,607.48,0.9926268500172316,314.88,1.040941276162372,0.7,9.2337,218,-0.9901680625190348,100.0,2388.15,0.9925305349966506,85,0.9924476899260258,366,14.6564,1.05156799755582,1.012615606783349,1259.38,8716.5,1.022448885420806,0.9900860692898164,20.0001,0.954474417862083,0.8261610065578668,1489.06,2323.96,24.21,334.49
42.14,8079.55,549.8,-0.770305813596533,130.61,0.2146852550235059,0.8417,9.4034,219,1.0296826257378315,100.0,2387.71,-1.1795982192456456,85,-0.7756307661236039,332,6.3641,0.0133346560555922,-0.1207302575774788,1129.3,8312.73,0.4596483149353567,-0.7325652379873134,42.0066,-1.1526939995949557,-0.1898961911600627,1362.8,2211.73,10.34,138.55
42.08,8064.45,555.57,1.3039817555426474,183.28,-0.0263499700583983,0.84,9.3441,220,-0.3476629357874722,100.0,2387.89,-0.6124662139373943,85,1.2922072434461045,334,8.898,2.024341861888609,0.8404167374700015,1144.91,8342.46,1.2843466474249203,1.203238242631479,34.999,0.1802950286763528,-1.0228297792435328,1369.54,2222.78,14.78,194.4
42.3,8079.29,549.37,-0.7860588993693768,130.21,0.8574458552418792,0.84,9.4054,221,1.0761361016746191,100.0,2387.74,-1.0850762183616534,85,-0.7745200205499765,331,6.3033,0.2800088979565649,-0.6013037551012189,1131.37,8318.73,-1.1126623041285604,-0.8768278890559391,42.0073,-0.8836750231527097,-0.2042380940012468,1349.95,2211.64,10.71,138.58
42.12,8064.85,555.95,1.2744447197185655,182.53,0.134340179996195,0.8413,9.3405,222,-0.4312791924736323,100.0,2387.84,-0.7700028820778588,85,1.2714733260717257,338,8.7487,0.2349190502921596,2.762710727564962,1131.02,8342.81,0.8646559529977316,1.3307261668316732,35.0073,0.1959878023021668,-1.000765313334007,1366.11,2222.8,14.67,193.84
44.5,8049.54,607.45,0.9886349430181396,314.58,1.0043873787671689,0.702,9.2522,223,-0.9681873028069548,100.0,2388.05,0.9919747346033292,85,0.9932020517250714,366,14.745,1.0142879968063363,1.012615606783349,1255.59,8726.73,0.9718167999417938,0.9892374714841788,19.9988,0.9830911557422106,0.8087529292907211,1483.41,2324.01,24.29,334.55
36.94,7865.22,537.13,-1.0038589037952144,164.84,-0.9695230805737844,0.62,10.9627,224,1.0641418586802551,60.0,2028.02,-1.009073421474045,85,-1.0098799786739523,307,8.5218,-0.9684375311812576,-1.0182814431305491,1054.02,8008.26,-1.032765713474226,-0.9998757849324864,25.0031,-1.0267101800091274,-1.1358875566977695,1259.72,1915.16,14.33,175.23
42.19,8077.06,549.82,-0.79787371369901,129.91,0.4155479425917404,0.8418,9.383,225,0.5558571711827454,100.0,2387.65,-1.3686422210150626,85,-0.79747542907161,332,6.3652,0.3482878101341365,-0.1207302575774788,1131.9,8309.61,0.2455204096153665,-0.7258553472399026,42.0054,-1.2925838673448775,-0.3272474914466594,1361.05,2211.66,10.49,137.96
36.77,7866.87,536.89,-1.0065201751279425,164.64,-1.0139099559822438,0.62,10.9552,226,1.0552307398780605,60.0,2028.09,-1.00868436119872,85,-0.9961757393246244,307,8.5031,-0.9391250239956492,-1.0182814431305491,1057.0,8005.96,-0.960267736213126,-1.006664567377595,25.0001,-1.0331440506957648,-1.118479479430624,1267.81,1915.19,14.16,176.32
45.76,8116.53,604.92,-0.0483076052023432,371.42,1.0778881096378987,0.2504,8.6599,227,-0.1237530978727125,100.0,2388.23,0.6970469320066864,85,0.5288429247029849,370,17.0853,1.0850589423744954,0.2016294154064415,1320.43,8768.51,-0.0348970368348117,0.013950095697541,10.0071,-0.927450108507743,-1.1608353541104195,1501.81,2319.05,28.46,394.68
36.83,7866.4,536.62,-1.0069193658278512,164.61,-0.9982439999557294,0.6201,10.9466,228,1.0450126569848777,60.0,2028.1,-1.0086287811593877,85,-1.012143064071089,308,8.4841,-1.0371940497139425,-0.9838594592337034,1047.03,8004.22,-0.9908262161216972,-1.014301947628341,25.0052,-1.0380114137369592,-1.1234381438642995,1264.4,1915.18,14.37,175.05
42.16,8054.42,555.77,1.277201509728813,182.6,0.2950303300507883,0.84,9.3388,229,-0.4707646470198792,100.0,2387.84,-0.7700028820778588,85,1.2922072434461045,335,9.0093,0.4242964104827147,1.3209902349937417,1132.49,8343.74,0.9992506363417422,1.2703371501052432,35.002,0.2376857436507279,-1.5760962619241152,1367.21,2222.8,14.71,194.4
47.66,8125.68,643.16,-0.8093483170948905,520.81,0.4478797797460955,0.0012,8.4471,230,0.1314139898145609,100.0,2388.18,1.139254931837847,85,-1.2450676755761578,395,23.1466,0.6768735892765102,1.1841120736788644,1414.91,9044.03,-0.4285929166243388,0.9705070202242274,0.0011,-0.9787225692809336,-0.9662022497738794,1587.84,2388.17,38.77,552.28
42.39,8072.42,549.49,-0.7896033436682668,130.12,1.2189986928647356,0.8413,9.4125,231,1.2410459412501471,100.0,2387.74,-1.0850762183616534,85,-0.7582290854701078,331,6.3716,0.2838737420421122,-0.6013037551012189,1131.4,8316.56,-0.4384652993781923,-0.8365685445716653,41.9998,-0.9809702196326586,-0.5831952959968236,1355.46,2211.68,10.49,139.02
42.38,8070.52,549.41,-0.7868465536580194,130.19,1.1788261553510944,0.84,9.3945,232,0.8229646578192231,100.0,2387.67,-1.3056275537585902,85,-0.7700770382554677,331,6.3846,-0.0974575410626767,-0.6013037551012189,1128.44,8312.75,-0.7517038351605713,-0.8634081075611939,42.0046,-1.1517972696734615,-0.6880015090669066,1352.9,2211.66,10.54,138.7
42.26,8069.68,550.13,-0.7754255664727081,130.48,0.6967557051872859,0.8409,9.3971,233,0.88335417653701,100.0,2387.71,-1.1795982192456456,85,-0.7704472867800098,333,6.3491,0.5067464176405188,0.3598432399462613,1133.13,8314.7,-0.3882981901318124,-0.6218520406555509,42.0032,-1.0643661023296993,-0.7343368874768549,1355.87,2211.68,10.53,138.69
47.67,8128.71,642.49,-0.4282372497941368,521.09,0.48576751713467,0.0,8.4577,234,0.4183897419088469,100.0,2388.22,1.7048831307503904,85,-0.8418445795790748,395,23.2273,0.99466222421622,1.1841120736788644,1417.75,9049.05,0.5411278514919907,-0.3805583991856099,0.0016,-0.7174355339065769,-0.7830282345397541,1593.68,2388.14,38.72,552.63
45.7,8118.55,604.81,-2.068811032399495,370.34,0.8401691944849092,0.2508,8.6702,235,0.1459894696343093,100.0,2388.25,0.901937174954288,85,-0.7966519648279066,371,17.0245,0.2301951390443487,0.8731192332306031,1313.2,8765.21,1.441748911397345,-0.2178729538336209,9.9992,-1.1082669836918448,-1.034749191168972,1510.36,2319.01,28.58,393.79
47.62,8126.99,643.2,-0.7821260980018581,520.83,0.2963288301918781,0.0016,8.4405,236,-0.0472690256403853,100.0,2388.18,1.139254931837847,85,-1.0952990970629706,394,23.368,0.1755732073997684,0.5268077109245528,1410.43,9044.61,0.3767402555270676,1.0511676422787068,0.0018,-0.9485340273452464,-0.8870082035835721,1592.69,2388.22,38.68,552.41
36.9,7864.9,536.88,-1.0083830650608518,164.5,-0.979967051258128,0.62,10.9174,237,1.0103187011150003,60.0,2028.07,-1.0087955212773845,85,-1.017172142731393,307,8.5957,-1.014078481966901,-1.0182814431305491,1049.38,8002.77,-0.992528888022762,-1.0069474333128074,25.0,-1.042067549604621,-1.1392636686526172,1264.21,1915.18,14.15,174.65
42.36,8075.25,549.64,-0.784089763647772,130.26,1.0984810803237834,0.84,9.3898,238,0.7137989893677741,100.0,2387.7,-1.211105552874598,85,-0.7937729438261855,331,6.3414,0.5608542348377993,-0.6013037551012189,1133.55,8314.28,-0.056705833893423,-0.7862443639663325,42.0021,-1.0831974306806598,-0.427089199687148,1358.58,2211.68,10.59,138.06
44.43,8052.58,608.04,0.9895663879845942,314.65,0.9861104300695674,0.7014,9.2935,239,-0.919116741936203,100.0,2388.06,0.99203031464266,85,0.9915676011604728,365,14.6735,0.9806474684255396,0.9781936228865032,1252.17,8717.45,1.0614311105241183,1.005926561661734,20.0056,0.9571318861891742,0.8408259928617114,1493.41,2324.0,24.42,334.42
36.71,7869.56,536.7,-1.0114435270934887,164.27,-1.0295759120087598,0.6205,10.927,240,1.021724933181808,60.0,2028.11,-1.0085732011200557,85,-1.0144061494682255,307,8.6077,-0.9821101435933351,-1.0182814431305491,1052.63,8005.11,-1.0173520520540658,-1.0120390201466372,25.0061,-1.0355217855147405,-1.0900990383102351,1261.44,1915.23,14.29,174.87
37.02,7866.86,537.17,-1.0026613316954869,164.93,-0.9486351392050958,0.62,10.9266,241,1.0212496735123588,60.0,2028.05,-1.0089066813560486,85,-1.0052280809131713,308,8.5666,-0.9567322011306284,-0.9838594592337034,1055.21,8002.31,-0.9942315599238266,-0.9987443211916364,25.0028,-1.0433543237419487,-1.118584982929215,1264.02,1915.18,14.25,175.6
45.65,8118.75,605.2,0.232317870797208,371.57,0.6420700985240517,0.25,8.6781,242,0.3528794000523643,100.0,2388.29,1.3117176608494912,85,-0.6923995577861597,370,17.0827,0.1095919468732931,0.2016294154064415,1312.18,8772.2,0.5004950613546516,0.6040451308678804,10.0023,-0.725263966256468,-1.0222654126599315,1504.91,2319.05,28.41,393.86
47.73,8121.85,643.24,-0.7276816598161023,520.87,0.7130939414659827,0.0,8.439,243,-0.0878788018801437,100.0,2388.15,0.7150337826566551,85,-0.6229520417520382,394,23.2204,0.5459536234738714,0.5268077109245528,1413.74,9042.96,-0.1380087823429116,1.1318282643329571,0.0021,-1.0344152242313394,-1.197739041307459,1589.59,2388.24,38.82,552.82
44.59,8053.03,607.91,0.9885018794515033,314.57,1.027886312806943,0.7013,9.267,244,-0.9506026950372916,100.0,2388.18,0.9926972751146458,85,0.9740915528159164,366,14.6055,1.0359281027822893,1.012615606783349,1257.79,8716.24,1.00407795175143,1.002249304503967,20.0061,0.9537471107409844,0.8455736502982049,1487.01,2324.06,24.3,333.03
36.91,7866.01,536.63,-1.0094475735939432,164.42,-0.9773560585870426,0.6206,10.9295,245,1.0246953061158746,60.0,2028.11,-1.0085732011200557,85,-1.0134003337361652,307,8.548,-0.9369610133980536,-1.0182814431305491,1057.22,8005.92,-0.9864351149031632,-1.0140190816931285,25.0038,-1.0332559440990106,-1.127552780309256,1264.89,1915.18,14.25,174.95
42.07,8055.46,555.43,1.3020126198210416,183.23,-0.0665225075720395,0.8403,9.357,246,-0.0480380159952884,100.0,2387.87,-0.6754808811938667,85,1.3162733975413652,335,8.8655,0.5724487670943824,1.3209902349937417,1133.64,8346.18,0.5416287129721619,1.1562690073997943,35.0024,0.3470867940705974,-1.518728650559429,1363.47,2222.78,14.83,195.05
